% Model,results1.mph
% Version,COMSOL 5.5.0.292
% Date,"Nov 27 2020, 21:48"
% Table,learning parameters - learning parameters
% r (m),phi2,PL (Pa),Dr,cL (mol/m^3),porosity (1),Thiele modulus,Peclet number (1),diffusion ratio of flow to cell phase [0.01-1],normalized intrinsic average concentration in flow domain 1 (1),normalized intrinsic average concentration in flow domain 2 (1),normalized intrinsic average concentration in flow domain 3 (1),normalized intrinsic average concentration in flow domain 4 (1),normalized intrinsic average concentration in flow domain 5 (1),normalized forward finite difference on intrinsic average concentration in domain 1 (1),normalized forward finite difference on intrinsic average concentration in domain 2 (1),normalized center finite difference on intrinsic average concentration in domain 3 (1),normalized center finite difference on intrinsic average concentration in domain 4 (1),normalized backward finite difference on intrinsic average concentration in domain 5 (1),Effectiveness factor in domain 1 (1),Effectiveness factor in domain 2 (1),Effectiveness factor in domain 3 (1),Effectiveness factor in domain 4 (1),Effectiveness factor in domain 5 (1)
5.631E-7,85.7946,784.670136,0.012158,8.3143,0.778635276319017,85.7946,28.35179872317747,0.012158,7.963197873324596,7.474611433107791,7.026044334280695,6.589771104137131,6.1643884837781195,0.0917076748286943,0.08419604444984582,0.08304226487389645,0.08086640156966672,0.07984431784138639,0.10978368683520481,0.10718628176076063,0.10510327623695409,0.10339656781623056,0.1017301560159179
8.9566E-7,22.7643,2161.45796,0.91102,6.4996,0.4399539774710056,22.7643,12.726003521111423,0.91102,4.007052220722067,1.1617393965887484,0.2453193958563175,0.045185049090680586,0.00804795112115068,0.8494776280210827,0.273600245952003,0.16667551114668655,0.03541909036524992,0.011087404389129718,0.7156038321901749,0.4344481358340619,0.29007450966796794,0.2530831542187468,0.24642426341626078
1.002E-6,40.8272,12907.6477,0.87276,7.5478,0.299072979872274,40.8272,9.432961969962678,0.87276,2.24037875629461,0.027253645651936255,1.4789570081578514E-4,7.901489831955262E-7,4.17856041188845E-9,0.739183786954653,0.009053320483674238,0.0045512268689931615,2.4697884216647334E-5,2.62514121209735E-7,0.38648680794624996,0.1752840625340388,0.17161447841622554,0.17159129216095453,0.17395879098439815
9.3157E-7,36.7522,19772.1498,0.25801,8.0161,0.394145486962543,36.7522,72.86269554477028,0.25801,7.3353492913595995,6.267839767511865,5.307907636914349,4.447150072112256,3.6839406003992323,0.33148661571027793,0.29808132496690937,0.28268331659056894,0.25213982870106455,0.23699434918790058,0.512787684929953,0.4754029587788707,0.4396191446607722,0.4045399454852223,0.37060140794747864
5.2922E-7,50.9056,1472.9895,0.61572,3.9832,0.80447159579281,50.9056,57.819542294357916,0.61572,3.680187166739147,3.342447109198858,3.0703896551634036,2.824358490796195,2.5969915548758835,0.059579597750490605,0.04799274860821438,0.04569714310517621,0.04175529043902689,0.04010904327591573,0.3511305947952225,0.30894978575641363,0.2900435542028629,0.2751342705916688,0.26168363247067533
8.4864E-7,71.5792,2039.9201,0.53217,0.4425,0.49721263540148947,71.5792,19.002304915472024,0.53217,0.24935960724482276,0.07927104884760088,0.02492434744002858,0.007806505024803271,0.0024414266783666207,0.04811465139940612,0.015373594894174048,0.010107945078296491,0.003179984312529467,0.0015176733626399994,0.11633029442079154,0.09985966186851435,0.09543207189338151,0.0940344535506157,0.09364259484049746
9.4605E-7,10.2527,19337.8686,0.90382,1.3769,0.37516472584467236,10.2527,56.438911047950995,0.90382,1.1750010826146002,0.8718505738282973,0.635585098238524,0.45597554431631515,0.3229453462270942,0.09559851294576062,0.07450631772723501,0.06557309527830178,0.04929547289840221,0.04195107296743583,0.6664534241345484,0.614439078541097,0.5685697243417094,0.5298609510118538,0.5000308339616751
5.7617E-7,56.7147,1071.77542,0.032158,7.6038,0.7682399145478414,56.7147,37.40598388142359,0.032158,7.330813373264287,6.967517159157979,6.639104862267994,6.322127421750411,6.013418414571573,0.06977345989387713,0.06307377103303434,0.06197570083368646,0.06008362676154108,0.059289622888743586,0.16342560579411397,0.15798686037978527,0.15448921593254306,0.15115907684661048,0.14791071424049748
7.1802E-7,23.7045,292.141647,0.92231,0.2227,0.6400763024562507,23.7045,6.133406195358963,0.92231,0.11010038833101467,0.02498153128199458,0.005614683429908707,0.0012599063129082942,2.8275088011611336E-4,0.020372347246112466,0.004635261364918233,0.0028387668600505555,6.380723682336796E-4,2.3387238128448056E-4,0.20876587961786147,0.1863560034600133,0.18322178125316804,0.18253473846769427,0.18274388355729507
8.9565E-7,13.1711,4594.4624,0.82113,7.0932,0.4399664831739753,13.1711,27.053818566979317,0.82113,6.163904002075998,4.605419822749848,3.2471671098739825,2.147764232793438,1.3335933772406903,0.4652854517378219,0.4055063474290897,0.3668665381907431,0.28564871893883464,0.24307070892527277,0.9219832179689287,0.8736257468669545,0.7959664987787692,0.6949246118138912,0.5913845411655613
5.5661E-7,44.8867,1441.49187,0.89082,0.26737,0.7837085420721015,44.8867,52.95518933041862,0.89082,0.23788546373865543,0.20760465713743032,0.18424998963574118,0.1637977343525567,0.14563096775578135,0.0056181999207693045,0.004333147159371728,0.004063895215214749,0.0035826222947674064,0.003370601318477043,0.1398040544327183,0.12132285622058896,0.11790772433495267,0.11577906209718228,0.1142099867685967
8.9935E-7,18.8727,12680.4354,0.604,1.8328,0.4353298414831271,18.8727,71.56426618610537,0.604,1.6130738750070428,1.2996651454278492,1.0399286837335833,0.8250348861928251,0.6495614255043871,0.09395471364901592,0.07786466227491268,0.07114312060716982,0.05851279894807126,0.052604018956715556,0.4937235134189264,0.4526307905798969,0.4185201797446996,0.38844139767157376,0.36255438518445016
9.2285E-7,77.0816,16004.3674,0.38621,4.8658,0.4054346552310769,77.0816,66.92101905626768,0.38621,4.026246121706269,2.848533804322923,1.9598856219159304,1.3100373880611624,0.8537022872085062,0.3622839373657401,0.273362991711431,0.2366335696245276,0.17014021507245772,0.1403762826072913,0.3112595503662673,0.2601056275933239,0.21765894775176373,0.18268276638320824,0.15546339814839766
8.1952E-7,48.4959,479.866291,0.81924,9.9308,0.5311256528089293,48.4959,5.607695070494599,0.81924,4.011628384124022,0.3050789666106928,0.01565551977782567,7.724858301112744E-4,3.8048074566375344E-5,1.0125304595468412,0.07906276771615708,0.0415642078548837,0.0021331384017091765,2.0062880980805186E-4,0.43362416657600317,0.15222439277841704,0.12256532462130586,0.12097286763155998,0.12097074044058584
7.2676E-7,35.91,4536.18647,0.96915,9.0673,0.6312607301350002,35.91,91.40817873210254,0.96915,8.494805121633643,7.779214265673697,7.1503633373528785,6.555326124484294,5.9917867270408385,0.17335427015915017,0.15234123355547932,0.1482454909151351,0.14033452288506304,0.13651929749533526,0.8203377679699795,0.780261108855303,0.7509526842782016,0.7214441184358268,0.6922516266792377
5.5094E-7,30.1669,1082.72307,0.13384,1.3093,0.7880926754608905,30.1669,40.342886941820886,0.13384,1.224611632766409,1.121897164300875,1.0351777004438156,0.9552354264122627,0.8807382861992806,0.018863169752133747,0.01592574047246944,0.015303436312058685,0.014181141813980686,0.013681151476313443,0.17105349725056465,0.1587405301664087,0.1533634568738107,0.14882315715127398,0.14454083159229605
8.8479E-7,46.6773,627.364184,0.80291,5.5495,0.4534652634082751,46.6773,4.1584978188392725,0.80291,1.341157208533094,0.011276494439016118,6.71836422127755E-5,3.9819545752199664E-7,2.3163914700819916E-9,0.3922217190077664,0.00330596203330121,0.0016628295325563684,9.906894212238801E-6,1.167566129506912E-7,0.24969402465226645,0.12952524855223307,0.1283203116474129,0.12835004453073387,0.130303918445641
5.8543E-7,32.3733,1640.70878,0.71407,4.576,0.7607305195512735,32.3733,55.816095093436346,0.71407,4.233052517739113,3.830129280402341,3.49471542333016,3.1891847568045693,2.905498128195538,0.07862778361135546,0.06545377811525559,0.06253802540830723,0.057490913515110306,0.05535955432886175,0.5301185871709777,0.4795314005291851,0.45265844508648245,0.42958687052223404,0.4080597629004188
6.9919E-7,32.2318,412.095634,0.66304,8.5092,0.6587066899136073,32.2318,9.41259044129646,0.66304,6.13752639392088,3.0685736763129823,1.3791135553168241,0.5764084911174939,0.23171821537902718,0.7152603502080888,0.3937512073331012,0.29041616263947223,0.133707891288518,0.08033466463119285,0.6227491362313812,0.42566845844811246,0.2823008451958901,0.20052937868457754,0.1620377130080649
8.4655E-7,31.7299,2236.60378,0.47172,0.27749,0.4996860790862488,31.7299,21.202011000509764,0.47172,0.18597089099961134,0.08661261917719372,0.040078939511825756,0.018470105771918228,0.008494122300370992,0.02803724833708921,0.013131028840239081,0.009614340787205996,0.004456354501726172,0.002815056269279437,0.18179825845324668,0.16659592864689857,0.16077232125811303,0.1580808684314542,0.15684621795686088
5.1184E-7,65.705,1516.41426,0.89774,7.3367,0.8171033274517666,65.705,61.84021885611272,0.89774,6.796355478080962,6.196830077923091,5.716762730629038,5.281354029941563,4.877034086955687,0.10228702693893475,0.08190589034632936,0.07809621006647754,0.07163445149629466,0.0689823732059636,0.4800229966228844,0.420602024675907,0.3934755499713529,0.3720201736908582,0.35261332128993483
7.5493E-7,55.737,2488.55734,0.39616,1.5777,0.6021212663527019,55.737,43.4857546093045,0.39616,1.3205921477495701,1.0088813320270331,0.7715537903531923,0.5869127461490391,0.4443964135465537,0.07843994870447162,0.059721893678610895,0.053092790756145675,0.04116348641210595,0.035863284990531444,0.19313241764932404,0.1671845439618009,0.1510934695684053,0.13804931923138014,0.12769620774922538
6.0195E-7,17.6074,1111.998,0.089424,6.4065,0.7470363048871576,17.6074,36.04094626510938,0.089424,6.186283621951037,5.887895926303742,5.616151015262706,5.353943741449381,5.099376960991386,0.0598714911316298,0.05452561640038377,0.05356875294551371,0.05184535699477015,0.05107882449889664,0.4074907793946979,0.3939653831379813,0.3847244291479102,0.3759098200217482,0.3671390241373782
9.8342E-7,21.8473,7747.78181,0.70466,4.5285,0.324826432509446,21.8473,10.132448835766045,0.70466,1.8616187983674588,0.1296972499740564,0.0055506221935686,2.262299402268891E-4,9.200630986368429E-6,0.5677354297070132,0.0406960922306291,0.021220731753611433,9.082574655124363E-4,7.114365443110426E-5,0.48855678108376593,0.26908260620674374,0.24800501882490708,0.24705687329748097,0.24722446874953985
6.601E-7,11.8478,655.144118,0.25247,6.9473,0.6958016707666856,11.8478,17.485930016198566,0.25247,6.412850138054921,5.59746241997545,4.855474141170606,4.1777900549756515,3.5647645410793456,0.17941247756808623,0.16326215427969257,0.15618762135606118,0.14199956783670684,0.13488604724098383,0.7305524418498222,0.6872488002605994,0.6459115097440422,0.6041859362787471,0.5629916086636395
8.4226E-7,15.8889,8523.76789,0.15025,7.3036,0.5047440396980567,15.8889,83.70156827463138,0.15025,7.070425672274572,6.732461827906744,6.411639825356362,6.100268119986637,5.79815366394198,0.09488447585241569,0.09007184662269488,0.08874524540546483,0.0861191423854796,0.08481964058272444,0.5812109183922606,0.5672496426387509,0.554966066309993,0.5427563511502853,0.5306469332234246
5.4589E-7,4.71176,5.53071778,0.68825,5.6123,0.7919596210174897,4.71176,0.20864205035673566,0.68825,1.9443734475848282,0.09236945161877948,0.0031082678677772603,1.0246345991409143E-4,3.430511262819063E-6,0.3369968204526354,0.01624226253261153,0.00839460436100717,2.8248327742461137E-4,1.8020365446414355E-5,0.6858941590035048,0.4426036870129452,0.4170550604446355,0.4160866508760068,0.4168792810736768
9.5689E-7,14.5386,1338.22245,0.47577,2.3428,0.36076375615699047,14.5386,3.2047073646192414,0.47577,0.5768939391395073,0.0049644945258232945,3.2244498588696125E-5,2.0865749534772384E-7,1.333726894959321E-9,0.18242452208546273,0.0015732069095201716,7.917125840907215E-4,5.142193670768153E-6,6.612868026492194E-8,0.31648206328268164,0.2500042357589641,0.24914506262403271,0.24930798871725243,0.25230539115577616
9.291E-7,43.6106,10193.0887,0.32633,9.5562,0.3973539989604996,43.6106,38.96913283497023,0.32633,8.047952200532338,5.703047965193708,3.8535724608778734,2.469858465910161,1.4991034463219413,0.7262168416843737,0.572782563686614,0.5006593939640572,0.36458952690398616,0.30064282956647165,0.540696913153736,0.4578155420033862,0.3790913695281262,0.3077127389346533,0.24807636373649583
9.8065E-7,7.4407,19902.3265,0.31939,0.17649,0.3286245998063985,7.4407,28.005730112217456,0.31939,0.1354891116076885,0.07978714047883857,0.04664555460527128,0.02714934175848462,0.015761300970809952,0.018208045995835562,0.010833432062304587,0.008603209552519185,0.005047773887772417,0.0037225607328110542,0.36786614990943933,0.355601633409957,0.3483929752686029,0.34412425596820784,0.342004153588705
8.2082E-7,27.5791,6714.70722,0.69822,2.7862,0.5296369274486168,27.5791,77.73344292159113,0.69822,2.4959562930824064,2.1169992711526073,1.7947525874674557,1.5138146172773823,1.2695284938781703,0.10368516758013922,0.08816884096748205,0.0825176712656437,0.07185240674999287,0.06683831193618038,0.49736236743975254,0.4542338660783639,0.4218582581422709,0.39228891986288206,0.3646211144035213
5.9232E-7,19.7992,1633.23782,0.28758,0.74827,0.7550653919841394,19.7992,54.48308572242119,0.28758,0.6986127014825511,0.6405341454079937,0.5920567378601294,0.5477048582280561,0.5063395438414929,0.011467030111360606,0.009571379346250335,0.009164107230403435,0.008462001393519788,0.008167167672483041,0.23775023766800385,0.22106773599985727,0.21482366526506402,0.2100432610257457,0.205613945655617
5.7958E-7,36.7819,1297.98389,0.81674,0.19535,0.7654885024658398,36.7819,44.88100731600171,0.81674,0.17162017918381325,0.14657905069818403,0.1271567630916593,0.11044624436024078,0.0958620541839677,0.004837779082566995,0.0037522564836632005,0.0034903086495575246,0.0030229645647866493,0.0028175683141214497,0.15078912358671845,0.13362227324748868,0.13064884279154268,0.12895058150929684,0.12729873816766382
9.8384E-7,26.595,25656.7013,0.93539,4.2501,0.32424960175016715,26.595,33.17433258900487,0.93539,2.886653745000012,1.1635646925981216,0.3921441586808778,0.1186936875287626,0.03435240686262796,0.5650813111050252,0.25298479269638036,0.17133098160457305,0.058668306184811156,0.027659441856856634,0.6345358981938752,0.44790412773873656,0.3313739792839551,0.282869576845192,0.26726035769302936
9.2883E-7,29.8215,7608.83144,0.56719,0.64641,0.39770421051483273,29.8215,29.205013819651725,0.56719,0.42357867585038034,0.17948340128000773,0.07410140786593268,0.0302081449674893,0.012251370766091263,0.07557433795973306,0.03262731898093177,0.023108556053459416,0.009574694993240951,0.005559596860494846,0.2522710958966964,0.21710071667365843,0.20208979990469003,0.19566772827063894,0.19311596271873657
8.3398E-7,31.0254,10272.7373,0.67298,1.8108,0.5144335961142189,31.0254,107.73419229933855,0.67298,1.6345630314286699,1.41429355499078,1.22648347003066,1.060433608539701,0.9143189353396493,0.061233445986557125,0.05220995155168031,0.04918535302354514,0.043389829773601514,0.04061890505179305,0.39069983723327284,0.36034141970316547,0.3400167320905423,0.32125639951708534,0.30453008211377597
8.101E-7,27.4549,3083.93789,0.23508,1.0749,0.541842686789762,27.4549,38.53364463042151,0.23508,0.9240244218749798,0.7189163274765815,0.5570524341724056,0.4291332330694256,0.3288482384695281,0.055386022424047485,0.04370864665523764,0.03912554746320617,0.03081136982315017,0.027080291375125645,0.2203457698942354,0.20092626913484732,0.1869684401046526,0.17550604788722451,0.1662885986909525
1.0195E-6,9.37287,15208.1256,0.73442,9.5972,0.2743756982919285,9.37287,5.1319375266234,0.73442,4.187437952143922,0.23921594806990237,0.0032273726680580182,3.664852769333232E-5,4.154525354654642E-7,1.3417374443844876,0.08019678420739343,0.04064054931388035,5.483138135375404E-4,1.2313206707815085E-5,0.8234544177290946,0.4569926522555701,0.4091165859932267,0.4083635196626717,0.4088952613964728
8.7224E-7,27.9228,11188.1661,0.19265,5.1836,0.4688595746035457,27.9228,84.1677547189996,0.19265,4.881400120928582,4.441113374608566,4.0350462705503185,3.654780296315456,3.2994313535503337,0.1280119038700569,0.11806265694792195,0.1143118607017304,0.10693879253401113,0.10331652061248339,0.4224383663976483,0.40245200208499393,0.38487160437406037,0.36764031356729515,0.35080282159496284
9.8169E-7,5.68121,18593.4266,0.23306,3.3979,0.32719982917418544,5.68121,25.46290457093317,0.23306,2.983558346441592,2.278829689471712,1.6917396436760932,1.220139122589357,0.8556854418880161,0.2306083584202537,0.19211347568570036,0.17321765710045653,0.13679100822555623,0.11926017793589977,0.7325801106072375,0.6705513805538288,0.6073146451203977,0.5478400276495815,0.4958299820559552
9.6014E-7,86.5652,21331.8967,0.19491,1.2014,0.3564141530602548,86.5652,47.92269285927462,0.19491,0.8671916434259287,0.4532440701735031,0.22810691419704304,0.11201651188833375,0.05424922402349572,0.13248254099419463,0.07205439631307944,0.05460437130198709,0.027821287107204953,0.018488227923515198,0.11937434767117582,0.09966114774268384,0.08845906845608194,0.08234525555738496,0.07917700151556492
8.921E-7,7.56653,10697.3389,0.15243,2.1378,0.4443971847397343,7.56653,65.53942279484932,0.15243,2.0397807945838906,1.8867996824620958,1.743779222077901,1.608805266820681,1.4817253362722858,0.0454914833746177,0.042529517569580094,0.04133313636561771,0.03896304525453155,0.037789335347407776,0.48328427198032964,0.4685391031656755,0.45512163490831536,0.4420203907612616,0.42949314746809825
9.0592E-7,46.8561,12412.0397,0.99318,4.6564,0.4270495639472978,46.8561,64.7778551821235,0.99318,3.7946605586213686,2.6171142416336486,1.7513932407330974,1.1379960935819675,0.7216988654092173,0.35558758649517175,0.2614246563786091,0.22332711878049646,0.15547012141556824,0.1257106616487526,0.5457383038573612,0.4519458139389804,0.37421169508296553,0.3111515701713252,0.2637853797165702
7.4102E-7,5.69623,5176.1516,0.61057,2.6284,0.6166484546914164,5.69623,97.24265018871846,0.61057,2.5548420931370606,2.4597267293931737,2.3727241953915996,2.2879835316888477,2.205060994347031,0.023494128947165013,0.021490205915282147,0.021210857393809943,0.020706964206341046,0.020482419540344354,0.851211007685344,0.8394945200694761,0.8321001917315004,0.8249705846503468,0.8186421985143791
7.1147E-7,12.6167,507.249761,0.46974,0.74027,0.646613020922826,12.6167,10.972026753231983,0.46974,0.5515560200477582,0.31704887497848655,0.17960309321483328,0.10077439488160851,0.0562292085615336,0.05561493283414489,0.03259618345046213,0.02564546739242097,0.014629469619047188,0.010564187903714566,0.3376896105777048,0.29391015126483466,0.2694814513765433,0.2549957396273223,0.24699899941962622
6.3315E-7,44.1166,254.848692,0.87984,2.281,0.720133716021113,44.1166,7.483053984401632,0.87984,1.4013793892238557,0.5464032050435331,0.20815871755043733,0.07850303530914811,0.029498950142272558,0.1804427236712571,0.07138649908541786,0.04937516541122098,0.01885307195574659,0.010342312174469086,0.23220858999899735,0.14936089165674368,0.11883715856694456,0.10683250483864228,0.1024034530140769
9.7864E-7,7.68139,14934.7204,0.57621,7.4212,0.331373963151111,7.68139,22.123743622450096,0.57621,6.467156921148009,4.770273823004218,3.259774090633543,2.024469573869976,1.132362217494388,0.5535458917224798,0.49274515269574587,0.44785897839545585,0.34699505925481716,0.2910173144144685,0.9520166193569495,0.9199514481799113,0.8584080410399872,0.7614152815449011,0.6495539562576333
9.1178E-7,19.3207,450.031104,0.27491,4.6527,0.4196132591510133,19.3207,2.183125106647809,0.27491,1.2121407530383177,0.011993825245313462,7.829806940385753E-5,5.079681254084634E-7,3.2143663932662238E-9,0.36475665527436846,0.0036214464561502863,0.001822544471165754,1.1897947154343193E-5,1.534081274649588E-7,0.26855521909620594,0.1650246928878114,0.16385523211453573,0.16390865777532865,0.16703765944021803
8.7723E-7,78.4359,2774.16407,0.010638,1.9906,0.46276498587523857,78.4359,19.869609287756376,0.010638,1.6447950239679179,1.110809746544616,0.713323244574635,0.43819467143502655,0.2590179259238984,0.1561426349713477,0.11622902804104214,0.09833968705639753,0.06642170911333095,0.05239307215490898,0.06233110880121238,0.05723502495458968,0.05192563021953028,0.04807418358458831,0.04472694965245705
6.9639E-7,10.1841,558.26652,0.66708,9.8042,0.6614347261028053,10.1841,12.90437345041128,0.66708,8.929301656633127,7.464883125049982,6.076707240501489,4.789559117480908,3.6421192255496604,0.3399354737363954,0.3222372680802418,0.31051148093850456,0.28257045795538394,0.26635522211400053,0.9554091456465638,0.9373178788875165,0.9086218162209688,0.8637510344152024,0.8017954765204389
